局名,ppb
西部コミュニティセンター,1
国設大阪,1
茨木市役所,2
高石中学校,1
池田市立南畑会館,10
大東市役所,2
府立修徳学院,11
貝塚市消防署,10
島本町役場,0
富田林市役所,7
南海団地,30
泉南市役所,11
緑ケ丘小学校,9
三日市公民館,5
藤井寺市役所,4
岸和田中央公園,4
佐野中学校,11
泉大津市役所,6
豊能町役場,3
此花区役所,1
平尾小学校,2
野中小学校,3
桃谷中学校,3
大宮中学校,2
聖賢小学校,2
清江小学校,5
摂陽中学校,0
今宮中学校,3
九条南小学校,2
茨田北小学校,3
南港中央公園,1
出来島小学校,3
少林寺,3
浜寺,4
三宝,5
若松台,15
石津,3
登美丘,7
深井,2
美原,5
金岡南,5
高石消防署高師浜出張所,1
豊中市千成,3
豊中市千里,3
豊中市役所,2
吹田市垂水,****
吹田市北消防署,2
吹田市高野台,0
東大阪市西保健センター,2
東大阪市六万寺,7
東大阪市環境衛生検査センター,0
楠葉,1
枚方市役所,2
王仁公園,7
高槻北,****
庄所,2
八尾市保健所,0
成田,
寝屋川市役所,3
