局名,ppb
西部コミュニティセンター,67
国設大阪,52
茨木市役所,76
高石中学校,55
池田市立南畑会館,61
大東市役所,73
府立修徳学院,61
貝塚市消防署,56
島本町役場,52
富田林市役所,88
南海団地,61
泉南市役所,61
緑ケ丘小学校,75
三日市公民館,84
藤井寺市役所,****
岸和田中央公園,62
佐野中学校,60
泉大津市役所,54
豊能町役場,68
此花区役所,49
平尾小学校,47
野中小学校,54
桃谷中学校,61
大宮中学校,65
聖賢小学校,65
清江小学校,45
摂陽中学校,53
今宮中学校,53
九条南小学校,45
茨田北小学校,73
南港中央公園,46
出来島小学校,32
少林寺,63
浜寺,61
三宝,50
若松台,80
石津,54
登美丘,79
深井,73
美原,60
金岡南,70
高石消防署高師浜出張所,45
豊中市千成,56
豊中市千里,57
豊中市役所,54
吹田市垂水,58
吹田市北消防署,71
吹田市高野台,70
東大阪市西保健センター,69
東大阪市六万寺,77
東大阪市環境衛生検査センター,67
楠葉,54
枚方市役所,67
王仁公園,48
高槻北,****
庄所,76
八尾市保健所,68
成田,
寝屋川市役所,64
