局名,ppb
西部コミュニティセンター,13
国設大阪,13
茨木市役所,16
高石中学校,14
池田市立南畑会館,23
大東市役所,18
府立修徳学院,18
貝塚市消防署,20
島本町役場,8
富田林市役所,20
南海団地,31
泉南市役所,28
緑ケ丘小学校,22
三日市公民館,19
藤井寺市役所,22
岸和田中央公園,21
佐野中学校,24
泉大津市役所,14
豊能町役場,18
此花区役所,11
平尾小学校,14
野中小学校,16
桃谷中学校,18
大宮中学校,14
聖賢小学校,14
清江小学校,17
摂陽中学校,14
今宮中学校,17
九条南小学校,11
茨田北小学校,18
南港中央公園,6
出来島小学校,13
少林寺,16
浜寺,18
三宝,18
若松台,16
石津,18
登美丘,17
深井,14
美原,9
金岡南,18
高石消防署高師浜出張所,13
豊中市千成,18
豊中市千里,19
豊中市役所,17
吹田市垂水,20
吹田市北消防署,22
吹田市高野台,14
東大阪市西保健センター,17
東大阪市六万寺,13
東大阪市環境衛生検査センター,11
楠葉,12
枚方市役所,17
王仁公園,10
高槻北,****
庄所,14
八尾市保健所,12
成田,
寝屋川市役所,18
