局名,ppb
西部コミュニティセンター,1
国設大阪,1
茨木市役所,6
高石中学校,12
池田市立南畑会館,21
大東市役所,7
府立修徳学院,11
貝塚市消防署,11
島本町役場,0
富田林市役所,13
南海団地,17
泉南市役所,18
緑ケ丘小学校,16
三日市公民館,9
藤井寺市役所,9
岸和田中央公園,10
佐野中学校,12
泉大津市役所,12
豊能町役場,2
此花区役所,****
平尾小学校,5
野中小学校,3
桃谷中学校,3
大宮中学校,****
聖賢小学校,****
清江小学校,11
摂陽中学校,****
今宮中学校,5
九条南小学校,****
茨田北小学校,****
南港中央公園,3
出来島小学校,8
少林寺,8
浜寺,6
三宝,12
若松台,18
石津,7
登美丘,18
深井,7
美原,8
金岡南,11
高石消防署高師浜出張所,9
豊中市千成,2
豊中市千里,1
豊中市役所,2
吹田市垂水,3
吹田市北消防署,8
吹田市高野台,****
東大阪市西保健センター,3
東大阪市六万寺,14
東大阪市環境衛生検査センター,0
楠葉,1
枚方市役所,1
王仁公園,8
高槻北,****
庄所,1
八尾市保健所,3
成田,
寝屋川市役所,1
