局名,ppb
西部コミュニティセンター,49
国設大阪,49
茨木市役所,51
高石中学校,46
池田市立南畑会館,55
大東市役所,61
府立修徳学院,53
貝塚市消防署,52
島本町役場,51
富田林市役所,58
南海団地,48
泉南市役所,55
緑ケ丘小学校,59
三日市公民館,53
藤井寺市役所,60
岸和田中央公園,53
佐野中学校,54
泉大津市役所,46
豊能町役場,53
此花区役所,46
平尾小学校,44
野中小学校,49
桃谷中学校,55
大宮中学校,54
聖賢小学校,55
清江小学校,43
摂陽中学校,58
今宮中学校,48
九条南小学校,41
茨田北小学校,61
南港中央公園,45
出来島小学校,26
少林寺,41
浜寺,52
三宝,47
若松台,64
石津,44
登美丘,65
深井,65
美原,50
金岡南,62
高石消防署高師浜出張所,39
豊中市千成,49
豊中市千里,49
豊中市役所,47
吹田市垂水,52
吹田市北消防署,58
吹田市高野台,53
東大阪市西保健センター,62
東大阪市六万寺,57
東大阪市環境衛生検査センター,59
楠葉,56
枚方市役所,59
王仁公園,56
高槻北,****
庄所,57
八尾市保健所,63
成田,
寝屋川市役所,54
