局名,ppb
西部コミュニティセンター,55
国設大阪,53
茨木市役所,52
高石中学校,61
池田市立南畑会館,53
大東市役所,52
府立修徳学院,40
貝塚市消防署,60
島本町役場,34
富田林市役所,47
南海団地,64
泉南市役所,64
緑ケ丘小学校,58
三日市公民館,30
藤井寺市役所,54
岸和田中央公園,63
佐野中学校,63
泉大津市役所,59
豊能町役場,33
此花区役所,47
平尾小学校,46
野中小学校,52
桃谷中学校,51
大宮中学校,54
聖賢小学校,52
清江小学校,56
摂陽中学校,51
今宮中学校,53
九条南小学校,48
茨田北小学校,55
南港中央公園,34
出来島小学校,45
少林寺,59
浜寺,66
三宝,57
若松台,60
石津,62
登美丘,71
深井,70
美原,56
金岡南,70
高石消防署高師浜出張所,58
豊中市千成,54
豊中市千里,42
豊中市役所,41
吹田市垂水,51
吹田市北消防署,40
吹田市高野台,44
東大阪市西保健センター,52
東大阪市六万寺,55
東大阪市環境衛生検査センター,50
楠葉,51
枚方市役所,54
王仁公園,49
高槻北,33
庄所,54
八尾市保健所,50
成田,
寝屋川市役所,50
