局名,ppb
西部コミュニティセンター,53
国設大阪,46
茨木市役所,****
高石中学校,39
池田市立南畑会館,****
大東市役所,53
府立修徳学院,41
貝塚市消防署,52
島本町役場,48
富田林市役所,52
南海団地,61
泉南市役所,67
緑ケ丘小学校,56
三日市公民館,57
藤井寺市役所,49
岸和田中央公園,53
佐野中学校,64
泉大津市役所,****
豊能町役場,52
此花区役所,46
平尾小学校,37
野中小学校,48
桃谷中学校,50
大宮中学校,54
聖賢小学校,58
清江小学校,26
摂陽中学校,43
今宮中学校,42
九条南小学校,41
茨田北小学校,62
南港中央公園,35
出来島小学校,32
少林寺,38
浜寺,43
三宝,33
若松台,56
石津,38
登美丘,57
深井,51
美原,39
金岡南,46
高石消防署高師浜出張所,38
豊中市千成,49
豊中市千里,49
豊中市役所,42
吹田市垂水,50
吹田市北消防署,55
吹田市高野台,51
東大阪市西保健センター,68
東大阪市六万寺,45
東大阪市環境衛生検査センター,54
楠葉,45
枚方市役所,51
王仁公園,44
高槻北,51
庄所,55
八尾市保健所,59
成田,
寝屋川市役所,53
