局名,ppb
西部コミュニティセンター,60
国設大阪,59
茨木市役所,58
高石中学校,62
池田市立南畑会館,60
大東市役所,55
府立修徳学院,45
貝塚市消防署,68
島本町役場,56
富田林市役所,55
南海団地,67
泉南市役所,70
緑ケ丘小学校,57
三日市公民館,52
藤井寺市役所,49
岸和田中央公園,70
佐野中学校,74
泉大津市役所,67
豊能町役場,47
此花区役所,58
平尾小学校,56
野中小学校,59
桃谷中学校,56
大宮中学校,60
聖賢小学校,59
清江小学校,56
摂陽中学校,55
今宮中学校,61
九条南小学校,60
茨田北小学校,60
南港中央公園,55
出来島小学校,56
少林寺,60
浜寺,66
三宝,61
若松台,56
石津,66
登美丘,56
深井,60
美原,36
金岡南,59
高石消防署高師浜出張所,52
豊中市千成,59
豊中市千里,53
豊中市役所,58
吹田市垂水,55
吹田市北消防署,59
吹田市高野台,59
東大阪市西保健センター,58
東大阪市六万寺,52
東大阪市環境衛生検査センター,55
楠葉,58
枚方市役所,63
王仁公園,60
高槻北,57
庄所,61
八尾市保健所,56
成田,
寝屋川市役所,57
