局名,ppb
西部コミュニティセンター,65
国設大阪,56
茨木市役所,61
高石中学校,51
池田市立南畑会館,69
大東市役所,70
府立修徳学院,58
貝塚市消防署,61
島本町役場,53
富田林市役所,73
南海団地,54
泉南市役所,67
緑ケ丘小学校,72
三日市公民館,65
藤井寺市役所,81
岸和田中央公園,59
佐野中学校,60
泉大津市役所,54
豊能町役場,57
此花区役所,55
平尾小学校,50
野中小学校,61
桃谷中学校,52
大宮中学校,68
聖賢小学校,65
清江小学校,46
摂陽中学校,53
今宮中学校,52
九条南小学校,52
茨田北小学校,69
南港中央公園,50
出来島小学校,40
少林寺,55
浜寺,58
三宝,54
若松台,76
石津,57
登美丘,70
深井,72
美原,49
金岡南,60
高石消防署高師浜出張所,49
豊中市千成,60
豊中市千里,60
豊中市役所,63
吹田市垂水,67
吹田市北消防署,68
吹田市高野台,66
東大阪市西保健センター,71
東大阪市六万寺,75
東大阪市環境衛生検査センター,73
楠葉,49
枚方市役所,54
王仁公園,48
高槻北,57
庄所,59
八尾市保健所,78
成田,
寝屋川市役所,57
