局名,ppb
西部コミュニティセンター,60
国設大阪,59
茨木市役所,51
高石中学校,42
池田市立南畑会館,48
大東市役所,62
府立修徳学院,68
貝塚市消防署,53
島本町役場,48
富田林市役所,76
南海団地,52
泉南市役所,64
緑ケ丘小学校,66
三日市公民館,61
藤井寺市役所,79
岸和田中央公園,56
佐野中学校,57
泉大津市役所,49
豊能町役場,45
此花区役所,52
平尾小学校,49
野中小学校,60
桃谷中学校,57
大宮中学校,62
聖賢小学校,61
清江小学校,45
摂陽中学校,57
今宮中学校,54
九条南小学校,57
茨田北小学校,57
南港中央公園,44
出来島小学校,35
少林寺,51
浜寺,60
三宝,47
若松台,75
石津,55
登美丘,77
深井,71
美原,63
金岡南,66
高石消防署高師浜出張所,46
豊中市千成,59
豊中市千里,46
豊中市役所,52
吹田市垂水,55
吹田市北消防署,52
吹田市高野台,53
東大阪市西保健センター,64
東大阪市六万寺,66
東大阪市環境衛生検査センター,60
楠葉,52
枚方市役所,58
王仁公園,58
高槻北,****
庄所,57
八尾市保健所,64
成田,
寝屋川市役所,55
