局名,ppb
西部コミュニティセンター,45
国設大阪,48
茨木市役所,54
高石中学校,54
池田市立南畑会館,56
大東市役所,46
府立修徳学院,39
貝塚市消防署,62
島本町役場,52
富田林市役所,60
南海団地,77
泉南市役所,76
緑ケ丘小学校,73
三日市公民館,67
藤井寺市役所,49
岸和田中央公園,67
佐野中学校,98
泉大津市役所,61
豊能町役場,55
此花区役所,76
平尾小学校,71
野中小学校,53
桃谷中学校,48
大宮中学校,50
聖賢小学校,48
清江小学校,77
摂陽中学校,55
今宮中学校,60
九条南小学校,60
茨田北小学校,49
南港中央公園,75
出来島小学校,60
少林寺,73
浜寺,59
三宝,70
若松台,71
石津,71
登美丘,73
深井,68
美原,49
金岡南,73
高石消防署高師浜出張所,56
豊中市千成,51
豊中市千里,49
豊中市役所,49
吹田市垂水,49
吹田市北消防署,53
吹田市高野台,52
東大阪市西保健センター,48
東大阪市六万寺,44
東大阪市環境衛生検査センター,42
楠葉,50
枚方市役所,54
王仁公園,49
高槻北,50
庄所,56
八尾市保健所,44
成田,
寝屋川市役所,42
