局名,ppb
西部コミュニティセンター,77
国設大阪,63
茨木市役所,49
高石中学校,71
池田市立南畑会館,69
大東市役所,69
府立修徳学院,66
貝塚市消防署,68
島本町役場,42
富田林市役所,88
南海団地,65
泉南市役所,70
緑ケ丘小学校,73
三日市公民館,83
藤井寺市役所,73
岸和田中央公園,74
佐野中学校,72
泉大津市役所,67
豊能町役場,41
此花区役所,72
平尾小学校,57
野中小学校,72
桃谷中学校,71
大宮中学校,78
聖賢小学校,75
清江小学校,68
摂陽中学校,51
今宮中学校,69
九条南小学校,63
茨田北小学校,72
南港中央公園,60
出来島小学校,36
少林寺,79
浜寺,75
三宝,72
若松台,77
石津,74
登美丘,77
深井,75
美原,67
金岡南,82
高石消防署高師浜出張所,62
豊中市千成,72
豊中市千里,64
豊中市役所,67
吹田市垂水,73
吹田市北消防署,73
吹田市高野台,74
東大阪市西保健センター,73
東大阪市六万寺,79
東大阪市環境衛生検査センター,75
楠葉,51
枚方市役所,70
王仁公園,62
高槻北,****
庄所,49
八尾市保健所,70
成田,
寝屋川市役所,59
