局名,ppb
西部コミュニティセンター,51
国設大阪,46
茨木市役所,46
高石中学校,51
池田市立南畑会館,55
大東市役所,56
府立修徳学院,55
貝塚市消防署,56
島本町役場,32
富田林市役所,73
南海団地,53
泉南市役所,62
緑ケ丘小学校,61
三日市公民館,71
藤井寺市役所,64
岸和田中央公園,58
佐野中学校,57
泉大津市役所,54
豊能町役場,57
此花区役所,46
平尾小学校,48
野中小学校,49
桃谷中学校,50
大宮中学校,52
聖賢小学校,48
清江小学校,49
摂陽中学校,51
今宮中学校,50
九条南小学校,43
茨田北小学校,54
南港中央公園,44
出来島小学校,33
少林寺,55
浜寺,45
三宝,44
若松台,64
石津,55
登美丘,64
深井,60
美原,50
金岡南,60
高石消防署高師浜出張所,43
豊中市千成,46
豊中市千里,47
豊中市役所,46
吹田市垂水,44
吹田市北消防署,59
吹田市高野台,57
東大阪市西保健センター,54
東大阪市六万寺,59
東大阪市環境衛生検査センター,50
楠葉,39
枚方市役所,58
王仁公園,40
高槻北,49
庄所,68
八尾市保健所,56
成田,
寝屋川市役所,56
