局名,ppb
西部コミュニティセンター,3
国設大阪,5
茨木市役所,2
高石中学校,7
池田市立南畑会館,20
大東市役所,2
府立修徳学院,12
貝塚市消防署,15
島本町役場,2
富田林市役所,10
南海団地,30
泉南市役所,21
緑ケ丘小学校,13
三日市公民館,7
藤井寺市役所,9
岸和田中央公園,10
佐野中学校,17
泉大津市役所,12
豊能町役場,4
此花区役所,3
平尾小学校,2
野中小学校,7
桃谷中学校,5
大宮中学校,4
聖賢小学校,3
清江小学校,1
摂陽中学校,0
今宮中学校,7
九条南小学校,5
茨田北小学校,3
南港中央公園,1
出来島小学校,5
少林寺,6
浜寺,12
三宝,5
若松台,16
石津,8
登美丘,10
深井,7
美原,4
金岡南,9
高石消防署高師浜出張所,7
豊中市千成,4
豊中市千里,11
豊中市役所,10
吹田市垂水,****
吹田市北消防署,10
吹田市高野台,1
東大阪市西保健センター,1
東大阪市六万寺,14
東大阪市環境衛生検査センター,0
楠葉,1
枚方市役所,2
王仁公園,3
高槻北,****
庄所,1
八尾市保健所,1
成田,
寝屋川市役所,3
