局名,ppb
西部コミュニティセンター,16
国設大阪,16
茨木市役所,7
高石中学校,13
池田市立南畑会館,23
大東市役所,9
府立修徳学院,13
貝塚市消防署,24
島本町役場,10
富田林市役所,14
南海団地,28
泉南市役所,25
緑ケ丘小学校,18
三日市公民館,12
藤井寺市役所,10
岸和田中央公園,17
佐野中学校,23
泉大津市役所,15
豊能町役場,13
此花区役所,10
平尾小学校,19
野中小学校,17
桃谷中学校,14
大宮中学校,18
聖賢小学校,19
清江小学校,17
摂陽中学校,11
今宮中学校,18
九条南小学校,15
茨田北小学校,12
南港中央公園,5
出来島小学校,11
少林寺,13
浜寺,5
三宝,14
若松台,14
石津,13
登美丘,19
深井,14
美原,5
金岡南,16
高石消防署高師浜出張所,11
豊中市千成,12
豊中市千里,14
豊中市役所,19
吹田市垂水,20
吹田市北消防署,13
吹田市高野台,5
東大阪市西保健センター,15
東大阪市六万寺,18
東大阪市環境衛生検査センター,2
楠葉,11
枚方市役所,5
王仁公園,10
高槻北,****
庄所,13
八尾市保健所,9
成田,
寝屋川市役所,3
