局名,ppb
西部コミュニティセンター,74
国設大阪,50
茨木市役所,60
高石中学校,65
池田市立南畑会館,73
大東市役所,73
府立修徳学院,62
貝塚市消防署,60
島本町役場,47
富田林市役所,81
南海団地,56
泉南市役所,62
緑ケ丘小学校,71
三日市公民館,75
藤井寺市役所,74
岸和田中央公園,64
佐野中学校,60
泉大津市役所,59
豊能町役場,70
此花区役所,51
平尾小学校,49
野中小学校,63
桃谷中学校,57
大宮中学校,69
聖賢小学校,63
清江小学校,53
摂陽中学校,45
今宮中学校,52
九条南小学校,47
茨田北小学校,71
南港中央公園,48
出来島小学校,33
少林寺,49
浜寺,70
三宝,54
若松台,74
石津,65
登美丘,73
深井,72
美原,58
金岡南,65
高石消防署高師浜出張所,58
豊中市千成,63
豊中市千里,67
豊中市役所,62
吹田市垂水,74
吹田市北消防署,70
吹田市高野台,76
東大阪市西保健センター,64
東大阪市六万寺,59
東大阪市環境衛生検査センター,66
楠葉,59
枚方市役所,****
王仁公園,58
高槻北,****
庄所,71
八尾市保健所,73
成田,
寝屋川市役所,66
