局名,ppb
西部コミュニティセンター,57
国設大阪,52
茨木市役所,48
高石中学校,53
池田市立南畑会館,58
大東市役所,54
府立修徳学院,46
貝塚市消防署,48
島本町役場,45
富田林市役所,53
南海団地,51
泉南市役所,55
緑ケ丘小学校,51
三日市公民館,51
藤井寺市役所,54
岸和田中央公園,54
佐野中学校,50
泉大津市役所,53
豊能町役場,34
此花区役所,54
平尾小学校,52
野中小学校,55
桃谷中学校,54
大宮中学校,57
聖賢小学校,54
清江小学校,52
摂陽中学校,49
今宮中学校,52
九条南小学校,51
茨田北小学校,56
南港中央公園,52
出来島小学校,39
少林寺,53
浜寺,56
三宝,40
若松台,53
石津,53
登美丘,54
深井,54
美原,41
金岡南,56
高石消防署高師浜出張所,51
豊中市千成,55
豊中市千里,53
豊中市役所,53
吹田市垂水,54
吹田市北消防署,57
吹田市高野台,57
東大阪市西保健センター,54
東大阪市六万寺,52
東大阪市環境衛生検査センター,53
楠葉,57
枚方市役所,55
王仁公園,51
高槻北,****
庄所,57
八尾市保健所,51
成田,
寝屋川市役所,51
