局名,ppb
西部コミュニティセンター,53
国設大阪,48
茨木市役所,32
高石中学校,51
池田市立南畑会館,50
大東市役所,52
府立修徳学院,38
貝塚市消防署,53
島本町役場,32
富田林市役所,40
南海団地,66
泉南市役所,60
緑ケ丘小学校,56
三日市公民館,29
藤井寺市役所,41
岸和田中央公園,58
佐野中学校,52
泉大津市役所,53
豊能町役場,26
此花区役所,43
平尾小学校,54
野中小学校,49
桃谷中学校,51
大宮中学校,50
聖賢小学校,50
清江小学校,58
摂陽中学校,47
今宮中学校,55
九条南小学校,48
茨田北小学校,54
南港中央公園,31
出来島小学校,43
少林寺,56
浜寺,56
三宝,56
若松台,48
石津,57
登美丘,55
深井,58
美原,36
金岡南,62
高石消防署高師浜出張所,54
豊中市千成,50
豊中市千里,43
豊中市役所,47
吹田市垂水,47
吹田市北消防署,39
吹田市高野台,44
東大阪市西保健センター,52
東大阪市六万寺,54
東大阪市環境衛生検査センター,46
楠葉,38
枚方市役所,50
王仁公園,47
高槻北,34
庄所,43
八尾市保健所,50
成田,
寝屋川市役所,47
