局名,ppb
西部コミュニティセンター,54
国設大阪,43
茨木市役所,50
高石中学校,****
池田市立南畑会館,62
大東市役所,53
府立修徳学院,48
貝塚市消防署,48
島本町役場,61
富田林市役所,****
南海団地,55
泉南市役所,58
緑ケ丘小学校,54
三日市公民館,54
藤井寺市役所,56
岸和田中央公園,53
佐野中学校,50
泉大津市役所,48
豊能町役場,60
此花区役所,50
平尾小学校,46
野中小学校,57
桃谷中学校,46
大宮中学校,56
聖賢小学校,52
清江小学校,35
摂陽中学校,40
今宮中学校,47
九条南小学校,45
茨田北小学校,52
南港中央公園,46
出来島小学校,36
少林寺,52
浜寺,53
三宝,45
若松台,57
石津,52
登美丘,56
深井,58
美原,43
金岡南,54
高石消防署高師浜出張所,42
豊中市千成,55
豊中市千里,55
豊中市役所,53
吹田市垂水,60
吹田市北消防署,62
吹田市高野台,60
東大阪市西保健センター,53
東大阪市六万寺,57
東大阪市環境衛生検査センター,53
楠葉,65
枚方市役所,65
王仁公園,60
高槻北,62
庄所,67
八尾市保健所,56
成田,
寝屋川市役所,55
