局名,ppb
西部コミュニティセンター,63
国設大阪,63
茨木市役所,61
高石中学校,67
池田市立南畑会館,61
大東市役所,58
府立修徳学院,46
貝塚市消防署,75
島本町役場,58
富田林市役所,57
南海団地,71
泉南市役所,77
緑ケ丘小学校,57
三日市公民館,54
藤井寺市役所,51
岸和田中央公園,80
佐野中学校,78
泉大津市役所,72
豊能町役場,52
此花区役所,60
平尾小学校,58
野中小学校,62
桃谷中学校,57
大宮中学校,66
聖賢小学校,63
清江小学校,57
摂陽中学校,56
今宮中学校,63
九条南小学校,61
茨田北小学校,63
南港中央公園,54
出来島小学校,56
少林寺,61
浜寺,76
三宝,62
若松台,57
石津,72
登美丘,56
深井,59
美原,38
金岡南,58
高石消防署高師浜出張所,61
豊中市千成,61
豊中市千里,57
豊中市役所,59
吹田市垂水,59
吹田市北消防署,61
吹田市高野台,61
東大阪市西保健センター,59
東大阪市六万寺,53
東大阪市環境衛生検査センター,55
楠葉,60
枚方市役所,67
王仁公園,62
高槻北,59
庄所,64
八尾市保健所,55
成田,
寝屋川市役所,56
