局名,ppb
西部コミュニティセンター,51
国設大阪,45
茨木市役所,49
高石中学校,45
池田市立南畑会館,52
大東市役所,62
府立修徳学院,53
貝塚市消防署,53
島本町役場,42
富田林市役所,59
南海団地,49
泉南市役所,56
緑ケ丘小学校,55
三日市公民館,53
藤井寺市役所,58
岸和田中央公園,54
佐野中学校,55
泉大津市役所,46
豊能町役場,52
此花区役所,47
平尾小学校,40
野中小学校,46
桃谷中学校,57
大宮中学校,53
聖賢小学校,57
清江小学校,41
摂陽中学校,60
今宮中学校,43
九条南小学校,40
茨田北小学校,64
南港中央公園,43
出来島小学校,34
少林寺,41
浜寺,49
三宝,39
若松台,62
石津,36
登美丘,65
深井,63
美原,48
金岡南,62
高石消防署高師浜出張所,39
豊中市千成,49
豊中市千里,44
豊中市役所,45
吹田市垂水,49
吹田市北消防署,54
吹田市高野台,49
東大阪市西保健センター,62
東大阪市六万寺,57
東大阪市環境衛生検査センター,59
楠葉,59
枚方市役所,61
王仁公園,58
高槻北,****
庄所,57
八尾市保健所,59
成田,
寝屋川市役所,58
