局名,ppb
西部コミュニティセンター,71
国設大阪,57
茨木市役所,67
高石中学校,58
池田市立南畑会館,65
大東市役所,73
府立修徳学院,66
貝塚市消防署,63
島本町役場,53
富田林市役所,81
南海団地,60
泉南市役所,63
緑ケ丘小学校,76
三日市公民館,80
藤井寺市役所,67
岸和田中央公園,61
佐野中学校,63
泉大津市役所,56
豊能町役場,69
此花区役所,53
平尾小学校,50
野中小学校,60
桃谷中学校,55
大宮中学校,71
聖賢小学校,68
清江小学校,47
摂陽中学校,41
今宮中学校,56
九条南小学校,51
茨田北小学校,77
南港中央公園,47
出来島小学校,40
少林寺,61
浜寺,63
三宝,51
若松台,81
石津,57
登美丘,76
深井,78
美原,53
金岡南,67
高石消防署高師浜出張所,51
豊中市千成,59
豊中市千里,67
豊中市役所,56
吹田市垂水,66
吹田市北消防署,82
吹田市高野台,76
東大阪市西保健センター,****
東大阪市六万寺,82
東大阪市環境衛生検査センター,76
楠葉,54
枚方市役所,59
王仁公園,51
高槻北,****
庄所,65
八尾市保健所,75
成田,
寝屋川市役所,61
