局名,ppb
西部コミュニティセンター,23
国設大阪,23
茨木市役所,22
高石中学校,6
池田市立南畑会館,49
大東市役所,14
府立修徳学院,12
貝塚市消防署,20
島本町役場,0
富田林市役所,7
南海団地,28
泉南市役所,10
緑ケ丘小学校,9
三日市公民館,3
藤井寺市役所,8
岸和田中央公園,9
佐野中学校,16
泉大津市役所,12
豊能町役場,27
此花区役所,25
平尾小学校,3
野中小学校,20
桃谷中学校,2
大宮中学校,14
聖賢小学校,21
清江小学校,8
摂陽中学校,2
今宮中学校,5
九条南小学校,16
茨田北小学校,12
南港中央公園,5
出来島小学校,31
少林寺,5
浜寺,7
三宝,6
若松台,11
石津,9
登美丘,12
深井,6
美原,4
金岡南,10
高石消防署高師浜出張所,6
豊中市千成,15
豊中市千里,11
豊中市役所,18
吹田市垂水,14
吹田市北消防署,16
吹田市高野台,9
東大阪市西保健センター,3
東大阪市六万寺,27
東大阪市環境衛生検査センター,1
楠葉,4
枚方市役所,16
王仁公園,13
高槻北,****
庄所,11
八尾市保健所,8
成田,
寝屋川市役所,14
