局名,ppb
西部コミュニティセンター,45
国設大阪,43
茨木市役所,51
高石中学校,56
池田市立南畑会館,58
大東市役所,55
府立修徳学院,54
貝塚市消防署,59
島本町役場,54
富田林市役所,61
南海団地,60
泉南市役所,57
緑ケ丘小学校,55
三日市公民館,60
藤井寺市役所,****
岸和田中央公園,62
佐野中学校,57
泉大津市役所,53
豊能町役場,60
此花区役所,48
平尾小学校,44
野中小学校,51
桃谷中学校,45
大宮中学校,46
聖賢小学校,43
清江小学校,49
摂陽中学校,41
今宮中学校,43
九条南小学校,44
茨田北小学校,****
南港中央公園,47
出来島小学校,29
少林寺,52
浜寺,56
三宝,48
若松台,54
石津,50
登美丘,55
深井,52
美原,47
金岡南,51
高石消防署高師浜出張所,44
豊中市千成,49
豊中市千里,46
豊中市役所,46
吹田市垂水,54
吹田市北消防署,59
吹田市高野台,57
東大阪市西保健センター,54
東大阪市六万寺,60
東大阪市環境衛生検査センター,56
楠葉,57
枚方市役所,59
王仁公園,58
高槻北,****
庄所,57
八尾市保健所,53
成田,
寝屋川市役所,55
