局名,ppb
西部コミュニティセンター,1
国設大阪,5
茨木市役所,4
高石中学校,3
池田市立南畑会館,14
大東市役所,4
府立修徳学院,8
貝塚市消防署,8
島本町役場,0
富田林市役所,5
南海団地,15
泉南市役所,11
緑ケ丘小学校,5
三日市公民館,3
藤井寺市役所,4
岸和田中央公園,3
佐野中学校,5
泉大津市役所,2
豊能町役場,3
此花区役所,3
平尾小学校,4
野中小学校,11
桃谷中学校,10
大宮中学校,3
聖賢小学校,6
清江小学校,2
摂陽中学校,3
今宮中学校,12
九条南小学校,7
茨田北小学校,4
南港中央公園,0
出来島小学校,3
少林寺,1
浜寺,5
三宝,2
若松台,6
石津,2
登美丘,7
深井,1
美原,1
金岡南,4
高石消防署高師浜出張所,2
豊中市千成,4
豊中市千里,5
豊中市役所,7
吹田市垂水,8
吹田市北消防署,8
吹田市高野台,2
東大阪市西保健センター,4
東大阪市六万寺,14
東大阪市環境衛生検査センター,0
楠葉,1
枚方市役所,4
王仁公園,7
高槻北,****
庄所,4
八尾市保健所,2
成田,
寝屋川市役所,4
