局名,ppb
西部コミュニティセンター,22
国設大阪,31
茨木市役所,12
高石中学校,11
池田市立南畑会館,24
大東市役所,19
府立修徳学院,14
貝塚市消防署,21
島本町役場,16
富田林市役所,13
南海団地,35
泉南市役所,23
緑ケ丘小学校,18
三日市公民館,12
藤井寺市役所,18
岸和田中央公園,19
佐野中学校,19
泉大津市役所,18
豊能町役場,20
此花区役所,****
平尾小学校,20
野中小学校,27
桃谷中学校,13
大宮中学校,****
聖賢小学校,****
清江小学校,12
摂陽中学校,****
今宮中学校,22
九条南小学校,****
茨田北小学校,****
南港中央公園,19
出来島小学校,22
少林寺,13
浜寺,17
三宝,14
若松台,17
石津,14
登美丘,24
深井,14
美原,14
金岡南,18
高石消防署高師浜出張所,15
豊中市千成,25
豊中市千里,19
豊中市役所,14
吹田市垂水,26
吹田市北消防署,17
吹田市高野台,13
東大阪市西保健センター,12
東大阪市六万寺,17
東大阪市環境衛生検査センター,11
楠葉,19
枚方市役所,13
王仁公園,16
高槻北,****
庄所,14
八尾市保健所,16
成田,
寝屋川市役所,17
