局名,ppb
西部コミュニティセンター,4
国設大阪,4
茨木市役所,13
高石中学校,11
池田市立南畑会館,32
大東市役所,3
府立修徳学院,12
貝塚市消防署,19
島本町役場,3
富田林市役所,15
南海団地,38
泉南市役所,19
緑ケ丘小学校,15
三日市公民館,12
藤井寺市役所,10
岸和田中央公園,16
佐野中学校,15
泉大津市役所,14
豊能町役場,7
此花区役所,9
平尾小学校,4
野中小学校,7
桃谷中学校,5
大宮中学校,2
聖賢小学校,4
清江小学校,2
摂陽中学校,1
今宮中学校,4
九条南小学校,9
茨田北小学校,4
南港中央公園,1
出来島小学校,6
少林寺,1
浜寺,3
三宝,3
若松台,21
石津,1
登美丘,18
深井,2
美原,3
金岡南,10
高石消防署高師浜出張所,7
豊中市千成,2
豊中市千里,18
豊中市役所,16
吹田市垂水,15
吹田市北消防署,14
吹田市高野台,4
東大阪市西保健センター,9
東大阪市六万寺,14
東大阪市環境衛生検査センター,1
楠葉,3
枚方市役所,2
王仁公園,4
高槻北,****
庄所,4
八尾市保健所,3
成田,
寝屋川市役所,1
