局名,ppb
西部コミュニティセンター,15
国設大阪,17
茨木市役所,12
高石中学校,16
池田市立南畑会館,25
大東市役所,22
府立修徳学院,13
貝塚市消防署,24
島本町役場,14
富田林市役所,18
南海団地,33
泉南市役所,27
緑ケ丘小学校,21
三日市公民館,14
藤井寺市役所,19
岸和田中央公園,17
佐野中学校,22
泉大津市役所,21
豊能町役場,9
此花区役所,13
平尾小学校,17
野中小学校,13
桃谷中学校,15
大宮中学校,13
聖賢小学校,16
清江小学校,****
摂陽中学校,15
今宮中学校,****
九条南小学校,16
茨田北小学校,10
南港中央公園,****
出来島小学校,****
少林寺,18
浜寺,21
三宝,19
若松台,22
石津,18
登美丘,23
深井,21
美原,12
金岡南,21
高石消防署高師浜出張所,16
豊中市千成,7
豊中市千里,13
豊中市役所,11
吹田市垂水,9
吹田市北消防署,13
吹田市高野台,6
東大阪市西保健センター,14
東大阪市六万寺,25
東大阪市環境衛生検査センター,11
楠葉,14
枚方市役所,8
王仁公園,18
高槻北,****
庄所,14
八尾市保健所,15
成田,
寝屋川市役所,3
