局名,ppb
西部コミュニティセンター,46
国設大阪,43
茨木市役所,29
高石中学校,53
池田市立南畑会館,****
大東市役所,49
府立修徳学院,****
貝塚市消防署,58
島本町役場,37
富田林市役所,60
南海団地,56
泉南市役所,62
緑ケ丘小学校,58
三日市公民館,54
藤井寺市役所,56
岸和田中央公園,61
佐野中学校,59
泉大津市役所,56
豊能町役場,39
此花区役所,44
平尾小学校,45
野中小学校,49
桃谷中学校,51
大宮中学校,44
聖賢小学校,46
清江小学校,53
摂陽中学校,49
今宮中学校,47
九条南小学校,40
茨田北小学校,51
南港中央公園,45
出来島小学校,21
少林寺,54
浜寺,58
三宝,44
若松台,54
石津,54
登美丘,57
深井,55
美原,49
金岡南,55
高石消防署高師浜出張所,46
豊中市千成,48
豊中市千里,35
豊中市役所,39
吹田市垂水,47
吹田市北消防署,45
吹田市高野台,46
東大阪市西保健センター,51
東大阪市六万寺,50
東大阪市環境衛生検査センター,47
楠葉,47
枚方市役所,45
王仁公園,45
高槻北,****
庄所,43
八尾市保健所,50
成田,
寝屋川市役所,43
