局名,ppb
西部コミュニティセンター,42
国設大阪,
茨木市役所,48
高石中学校,39
池田市立南畑会館,53
大東市役所,52
府立修徳学院,53
貝塚市消防署,53
島本町役場,48
富田林市役所,63
南海団地,59
泉南市役所,63
緑ケ丘小学校,57
三日市公民館,66
藤井寺市役所,55
岸和田中央公園,57
佐野中学校,60
泉大津市役所,47
豊能町役場,52
此花区役所,42
平尾小学校,36
野中小学校,49
桃谷中学校,49
大宮中学校,47
聖賢小学校,49
清江小学校,41
摂陽中学校,47
今宮中学校,44
九条南小学校,45
茨田北小学校,49
南港中央公園,37
出来島小学校,41
少林寺,44
浜寺,49
三宝,40
若松台,57
石津,45
登美丘,53
深井,47
美原,50
金岡南,47
高石消防署高師浜出張所,42
豊中市千成,50
豊中市千里,48
豊中市役所,46
吹田市垂水,49
吹田市北消防署,51
吹田市高野台,51
東大阪市西保健センター,53
東大阪市六万寺,52
東大阪市環境衛生検査センター,46
楠葉,50
枚方市役所,50
王仁公園,53
高槻北,****
庄所,51
八尾市保健所,54
成田,
寝屋川市役所,48
