局名,ppb
西部コミュニティセンター,7
国設大阪,4
茨木市役所,1
高石中学校,10
池田市立南畑会館,6
大東市役所,1
府立修徳学院,10
貝塚市消防署,8
島本町役場,0
富田林市役所,6
南海団地,27
泉南市役所,11
緑ケ丘小学校,9
三日市公民館,14
藤井寺市役所,9
岸和田中央公園,3
佐野中学校,6
泉大津市役所,8
豊能町役場,3
此花区役所,5
平尾小学校,1
野中小学校,8
桃谷中学校,5
大宮中学校,6
聖賢小学校,7
清江小学校,1
摂陽中学校,1
今宮中学校,3
九条南小学校,3
茨田北小学校,7
南港中央公園,2
出来島小学校,6
少林寺,1
浜寺,6
三宝,1
若松台,20
石津,1
登美丘,8
深井,7
美原,6
金岡南,5
高石消防署高師浜出張所,8
豊中市千成,7
豊中市千里,3
豊中市役所,0
吹田市垂水,6
吹田市北消防署,2
吹田市高野台,2
東大阪市西保健センター,3
東大阪市六万寺,1
東大阪市環境衛生検査センター,0
楠葉,1
枚方市役所,6
王仁公園,8
高槻北,****
庄所,0
八尾市保健所,0
成田,
寝屋川市役所,10
