局名,ppb
西部コミュニティセンター,1
国設大阪,2
茨木市役所,3
高石中学校,8
池田市立南畑会館,18
大東市役所,1
府立修徳学院,17
貝塚市消防署,15
島本町役場,0
富田林市役所,19
南海団地,43
泉南市役所,27
緑ケ丘小学校,22
三日市公民館,19
藤井寺市役所,16
岸和田中央公園,13
佐野中学校,21
泉大津市役所,8
豊能町役場,6
此花区役所,2
平尾小学校,3
野中小学校,3
桃谷中学校,7
大宮中学校,2
聖賢小学校,2
清江小学校,2
摂陽中学校,7
今宮中学校,5
九条南小学校,2
茨田北小学校,4
南港中央公園,2
出来島小学校,4
少林寺,2
浜寺,2
三宝,1
若松台,28
石津,2
登美丘,24
深井,6
美原,8
金岡南,4
高石消防署高師浜出張所,12
豊中市千成,2
豊中市千里,1
豊中市役所,5
吹田市垂水,6
吹田市北消防署,10
吹田市高野台,1
東大阪市西保健センター,8
東大阪市六万寺,17
東大阪市環境衛生検査センター,0
楠葉,3
枚方市役所,1
王仁公園,2
高槻北,****
庄所,1
八尾市保健所,1
成田,
寝屋川市役所,1
