局名,ppb
西部コミュニティセンター,48
国設大阪,38
茨木市役所,44
高石中学校,48
池田市立南畑会館,49
大東市役所,51
府立修徳学院,54
貝塚市消防署,52
島本町役場,43
富田林市役所,63
南海団地,50
泉南市役所,54
緑ケ丘小学校,****
三日市公民館,58
藤井寺市役所,57
岸和田中央公園,54
佐野中学校,52
泉大津市役所,45
豊能町役場,****
此花区役所,43
平尾小学校,41
野中小学校,42
桃谷中学校,41
大宮中学校,47
聖賢小学校,46
清江小学校,47
摂陽中学校,46
今宮中学校,38
九条南小学校,33
茨田北小学校,49
南港中央公園,44
出来島小学校,22
少林寺,47
浜寺,50
三宝,45
若松台,55
石津,42
登美丘,53
深井,51
美原,46
金岡南,51
高石消防署高師浜出張所,40
豊中市千成,40
豊中市千里,39
豊中市役所,44
吹田市垂水,49
吹田市北消防署,49
吹田市高野台,48
東大阪市西保健センター,52
東大阪市六万寺,53
東大阪市環境衛生検査センター,45
楠葉,48
枚方市役所,49
王仁公園,49
高槻北,****
庄所,48
八尾市保健所,52
成田,
寝屋川市役所,47
