局名,ppb
西部コミュニティセンター,14
国設大阪,16
茨木市役所,11
高石中学校,18
池田市立南畑会館,23
大東市役所,11
府立修徳学院,23
貝塚市消防署,23
島本町役場,12
富田林市役所,16
南海団地,42
泉南市役所,34
緑ケ丘小学校,19
三日市公民館,14
藤井寺市役所,26
岸和田中央公園,20
佐野中学校,21
泉大津市役所,20
豊能町役場,14
此花区役所,11
平尾小学校,4
野中小学校,18
桃谷中学校,9
大宮中学校,16
聖賢小学校,14
清江小学校,****
摂陽中学校,3
今宮中学校,****
九条南小学校,11
茨田北小学校,11
南港中央公園,****
出来島小学校,****
少林寺,22
浜寺,23
三宝,17
若松台,26
石津,22
登美丘,18
深井,16
美原,13
金岡南,23
高石消防署高師浜出張所,18
豊中市千成,18
豊中市千里,27
豊中市役所,21
吹田市垂水,17
吹田市北消防署,19
吹田市高野台,13
東大阪市西保健センター,8
東大阪市六万寺,20
東大阪市環境衛生検査センター,3
楠葉,12
枚方市役所,21
王仁公園,31
高槻北,****
庄所,14
八尾市保健所,6
成田,
寝屋川市役所,30
