局名,ppb
西部コミュニティセンター,9
国設大阪,17
茨木市役所,9
高石中学校,5
池田市立南畑会館,19
大東市役所,13
府立修徳学院,13
貝塚市消防署,10
島本町役場,2
富田林市役所,8
南海団地,23
泉南市役所,15
緑ケ丘小学校,6
三日市公民館,5
藤井寺市役所,12
岸和田中央公園,6
佐野中学校,9
泉大津市役所,6
豊能町役場,4
此花区役所,7
平尾小学校,2
野中小学校,15
桃谷中学校,14
大宮中学校,9
聖賢小学校,11
清江小学校,8
摂陽中学校,6
今宮中学校,13
九条南小学校,8
茨田北小学校,10
南港中央公園,6
出来島小学校,7
少林寺,9
浜寺,9
三宝,6
若松台,13
石津,7
登美丘,9
深井,4
美原,5
金岡南,7
高石消防署高師浜出張所,7
豊中市千成,8
豊中市千里,7
豊中市役所,10
吹田市垂水,13
吹田市北消防署,11
吹田市高野台,4
東大阪市西保健センター,10
東大阪市六万寺,16
東大阪市環境衛生検査センター,0
楠葉,2
枚方市役所,6
王仁公園,12
高槻北,****
庄所,8
八尾市保健所,2
成田,
寝屋川市役所,13
