局名,ppb
西部コミュニティセンター,6
国設大阪,8
茨木市役所,7
高石中学校,11
池田市立南畑会館,17
大東市役所,7
府立修徳学院,17
貝塚市消防署,19
島本町役場,1
富田林市役所,12
南海団地,35
泉南市役所,24
緑ケ丘小学校,15
三日市公民館,15
藤井寺市役所,16
岸和田中央公園,13
佐野中学校,16
泉大津市役所,9
豊能町役場,7
此花区役所,6
平尾小学校,4
野中小学校,7
桃谷中学校,9
大宮中学校,4
聖賢小学校,9
清江小学校,3
摂陽中学校,3
今宮中学校,8
九条南小学校,8
茨田北小学校,5
南港中央公園,0
出来島小学校,5
少林寺,9
浜寺,15
三宝,8
若松台,16
石津,10
登美丘,12
深井,5
美原,6
金岡南,13
高石消防署高師浜出張所,15
豊中市千成,3
豊中市千里,8
豊中市役所,13
吹田市垂水,4
吹田市北消防署,13
吹田市高野台,6
東大阪市西保健センター,4
東大阪市六万寺,14
東大阪市環境衛生検査センター,2
楠葉,2
枚方市役所,7
王仁公園,11
高槻北,****
庄所,6
八尾市保健所,0
成田,
寝屋川市役所,5
