局名,ppb
西部コミュニティセンター,2
国設大阪,8
茨木市役所,2
高石中学校,12
池田市立南畑会館,9
大東市役所,2
府立修徳学院,17
貝塚市消防署,12
島本町役場,1
富田林市役所,8
南海団地,25
泉南市役所,22
緑ケ丘小学校,7
三日市公民館,8
藤井寺市役所,11
岸和田中央公園,7
佐野中学校,10
泉大津市役所,6
豊能町役場,10
此花区役所,2
平尾小学校,3
野中小学校,4
桃谷中学校,5
大宮中学校,3
聖賢小学校,3
清江小学校,5
摂陽中学校,5
今宮中学校,3
九条南小学校,3
茨田北小学校,4
南港中央公園,4
出来島小学校,2
少林寺,2
浜寺,1
三宝,4
若松台,15
石津,2
登美丘,10
深井,8
美原,8
金岡南,4
高石消防署高師浜出張所,5
豊中市千成,2
豊中市千里,5
豊中市役所,-1
吹田市垂水,1
吹田市北消防署,5
吹田市高野台,1
東大阪市西保健センター,5
東大阪市六万寺,17
東大阪市環境衛生検査センター,1
楠葉,2
枚方市役所,0
王仁公園,4
高槻北,****
庄所,1
八尾市保健所,0
成田,
寝屋川市役所,1
