局名,ppb
西部コミュニティセンター,44
国設大阪,46
茨木市役所,49
高石中学校,44
池田市立南畑会館,52
大東市役所,52
府立修徳学院,****
貝塚市消防署,64
島本町役場,47
富田林市役所,54
南海団地,62
泉南市役所,66
緑ケ丘小学校,63
三日市公民館,54
藤井寺市役所,48
岸和田中央公園,67
佐野中学校,65
泉大津市役所,57
豊能町役場,51
此花区役所,38
平尾小学校,46
野中小学校,48
桃谷中学校,49
大宮中学校,50
聖賢小学校,50
清江小学校,43
摂陽中学校,46
今宮中学校,47
九条南小学校,43
茨田北小学校,50
南港中央公園,41
出来島小学校,39
少林寺,50
浜寺,57
三宝,45
若松台,56
石津,48
登美丘,54
深井,52
美原,44
金岡南,48
高石消防署高師浜出張所,45
豊中市千成,50
豊中市千里,49
豊中市役所,47
吹田市垂水,47
吹田市北消防署,55
吹田市高野台,51
東大阪市西保健センター,51
東大阪市六万寺,49
東大阪市環境衛生検査センター,44
楠葉,52
枚方市役所,51
王仁公園,51
高槻北,****
庄所,54
八尾市保健所,50
成田,
寝屋川市役所,47
