局名,ppb
西部コミュニティセンター,42
国設大阪,
茨木市役所,45
高石中学校,43
池田市立南畑会館,52
大東市役所,54
府立修徳学院,52
貝塚市消防署,55
島本町役場,46
富田林市役所,64
南海団地,47
泉南市役所,63
緑ケ丘小学校,62
三日市公民館,62
藤井寺市役所,58
岸和田中央公園,47
佐野中学校,59
泉大津市役所,37
豊能町役場,51
此花区役所,30
平尾小学校,39
野中小学校,50
桃谷中学校,49
大宮中学校,48
聖賢小学校,49
清江小学校,46
摂陽中学校,50
今宮中学校,50
九条南小学校,43
茨田北小学校,51
南港中央公園,16
出来島小学校,21
少林寺,48
浜寺,46
三宝,42
若松台,65
石津,37
登美丘,63
深井,60
美原,49
金岡南,59
高石消防署高師浜出張所,35
豊中市千成,50
豊中市千里,48
豊中市役所,47
吹田市垂水,50
吹田市北消防署,50
吹田市高野台,50
東大阪市西保健センター,56
東大阪市六万寺,54
東大阪市環境衛生検査センター,50
楠葉,47
枚方市役所,52
王仁公園,52
高槻北,****
庄所,49
八尾市保健所,59
成田,
寝屋川市役所,47
