局名,ppb
西部コミュニティセンター,2
国設大阪,2
茨木市役所,2
高石中学校,3
池田市立南畑会館,7
大東市役所,2
府立修徳学院,4
貝塚市消防署,13
島本町役場,1
富田林市役所,13
南海団地,21
泉南市役所,14
緑ケ丘小学校,22
三日市公民館,12
藤井寺市役所,4
岸和田中央公園,4
佐野中学校,9
泉大津市役所,4
豊能町役場,5
此花区役所,3
平尾小学校,3
野中小学校,4
桃谷中学校,4
大宮中学校,3
聖賢小学校,2
清江小学校,3
摂陽中学校,2
今宮中学校,2
九条南小学校,1
茨田北小学校,5
南港中央公園,2
出来島小学校,3
少林寺,2
浜寺,3
三宝,3
若松台,17
石津,2
登美丘,3
深井,2
美原,0
金岡南,2
高石消防署高師浜出張所,2
豊中市千成,3
豊中市千里,1
豊中市役所,4
吹田市垂水,4
吹田市北消防署,3
吹田市高野台,2
東大阪市西保健センター,2
東大阪市六万寺,3
東大阪市環境衛生検査センター,1
楠葉,2
枚方市役所,2
王仁公園,2
高槻北,****
庄所,2
八尾市保健所,0
成田,
寝屋川市役所,2
