局名,ppb
西部コミュニティセンター,1
国設大阪,0
茨木市役所,1
高石中学校,6
池田市立南畑会館,4
大東市役所,1
府立修徳学院,18
貝塚市消防署,11
島本町役場,1
富田林市役所,13
南海団地,33
泉南市役所,25
緑ケ丘小学校,19
三日市公民館,14
藤井寺市役所,17
岸和田中央公園,12
佐野中学校,18
泉大津市役所,11
豊能町役場,6
此花区役所,1
平尾小学校,2
野中小学校,3
桃谷中学校,2
大宮中学校,2
聖賢小学校,2
清江小学校,****
摂陽中学校,1
今宮中学校,****
九条南小学校,1
茨田北小学校,3
南港中央公園,****
出来島小学校,****
少林寺,11
浜寺,13
三宝,8
若松台,27
石津,11
登美丘,15
深井,11
美原,8
金岡南,7
高石消防署高師浜出張所,5
豊中市千成,1
豊中市千里,11
豊中市役所,0
吹田市垂水,1
吹田市北消防署,1
吹田市高野台,1
東大阪市西保健センター,2
東大阪市六万寺,6
東大阪市環境衛生検査センター,0
楠葉,2
枚方市役所,7
王仁公園,16
高槻北,****
庄所,1
八尾市保健所,0
成田,
寝屋川市役所,2
