局名,ppb
西部コミュニティセンター,18
国設大阪,18
茨木市役所,13
高石中学校,18
池田市立南畑会館,28
大東市役所,10
府立修徳学院,26
貝塚市消防署,22
島本町役場,8
富田林市役所,15
南海団地,44
泉南市役所,31
緑ケ丘小学校,18
三日市公民館,12
藤井寺市役所,27
岸和田中央公園,20
佐野中学校,20
泉大津市役所,17
豊能町役場,16
此花区役所,****
平尾小学校,5
野中小学校,19
桃谷中学校,10
大宮中学校,****
聖賢小学校,****
清江小学校,7
摂陽中学校,****
今宮中学校,8
九条南小学校,****
茨田北小学校,****
南港中央公園,1
出来島小学校,18
少林寺,21
浜寺,19
三宝,18
若松台,26
石津,19
登美丘,18
深井,16
美原,13
金岡南,18
高石消防署高師浜出張所,18
豊中市千成,****
豊中市千里,26
豊中市役所,****
吹田市垂水,14
吹田市北消防署,16
吹田市高野台,14
東大阪市西保健センター,8
東大阪市六万寺,17
東大阪市環境衛生検査センター,3
楠葉,11
枚方市役所,28
王仁公園,20
高槻北,****
庄所,13
八尾市保健所,3
成田,
寝屋川市役所,29
