局名,ppb
西部コミュニティセンター,52
国設大阪,45
茨木市役所,36
高石中学校,52
池田市立南畑会館,44
大東市役所,54
府立修徳学院,46
貝塚市消防署,****
島本町役場,48
富田林市役所,57
南海団地,42
泉南市役所,50
緑ケ丘小学校,53
三日市公民館,53
藤井寺市役所,53
岸和田中央公園,50
佐野中学校,42
泉大津市役所,47
豊能町役場,53
此花区役所,41
平尾小学校,42
野中小学校,48
桃谷中学校,49
大宮中学校,52
聖賢小学校,50
清江小学校,51
摂陽中学校,51
今宮中学校,46
九条南小学校,43
茨田北小学校,54
南港中央公園,36
出来島小学校,20
少林寺,51
浜寺,52
三宝,45
若松台,56
石津,47
登美丘,56
深井,55
美原,47
金岡南,54
高石消防署高師浜出張所,39
豊中市千成,45
豊中市千里,34
豊中市役所,43
吹田市垂水,50
吹田市北消防署,46
吹田市高野台,44
東大阪市西保健センター,54
東大阪市六万寺,54
東大阪市環境衛生検査センター,49
楠葉,52
枚方市役所,52
王仁公園,48
高槻北,****
庄所,50
八尾市保健所,49
成田,
寝屋川市役所,49
