局名,ppb
西部コミュニティセンター,11
国設大阪,24
茨木市役所,21
高石中学校,10
池田市立南畑会館,39
大東市役所,23
府立修徳学院,16
貝塚市消防署,11
島本町役場,4
富田林市役所,14
南海団地,20
泉南市役所,16
緑ケ丘小学校,11
三日市公民館,7
藤井寺市役所,12
岸和田中央公園,10
佐野中学校,14
泉大津市役所,16
豊能町役場,13
此花区役所,****
平尾小学校,24
野中小学校,23
桃谷中学校,19
大宮中学校,****
聖賢小学校,****
清江小学校,4
摂陽中学校,****
今宮中学校,25
九条南小学校,****
茨田北小学校,****
南港中央公園,15
出来島小学校,29
少林寺,7
浜寺,6
三宝,4
若松台,16
石津,8
登美丘,18
深井,8
美原,6
金岡南,12
高石消防署高師浜出張所,12
豊中市千成,21
豊中市千里,16
豊中市役所,20
吹田市垂水,****
吹田市北消防署,****
吹田市高野台,21
東大阪市西保健センター,13
東大阪市六万寺,29
東大阪市環境衛生検査センター,6
楠葉,15
枚方市役所,19
王仁公園,21
高槻北,****
庄所,12
八尾市保健所,7
成田,
寝屋川市役所,17
