局名,ppb
西部コミュニティセンター,1
国設大阪,6
茨木市役所,3
高石中学校,7
池田市立南畑会館,23
大東市役所,5
府立修徳学院,12
貝塚市消防署,19
島本町役場,2
富田林市役所,16
南海団地,31
泉南市役所,21
緑ケ丘小学校,21
三日市公民館,13
藤井寺市役所,11
岸和田中央公園,13
佐野中学校,13
泉大津市役所,20
豊能町役場,7
此花区役所,2
平尾小学校,3
野中小学校,5
桃谷中学校,9
大宮中学校,2
聖賢小学校,3
清江小学校,3
摂陽中学校,2
今宮中学校,3
九条南小学校,2
茨田北小学校,4
南港中央公園,1
出来島小学校,3
少林寺,2
浜寺,4
三宝,2
若松台,20
石津,1
登美丘,21
深井,3
美原,0
金岡南,6
高石消防署高師浜出張所,4
豊中市千成,5
豊中市千里,10
豊中市役所,16
吹田市垂水,9
吹田市北消防署,14
吹田市高野台,6
東大阪市西保健センター,3
東大阪市六万寺,6
東大阪市環境衛生検査センター,1
楠葉,3
枚方市役所,1
王仁公園,2
高槻北,****
庄所,6
八尾市保健所,1
成田,
寝屋川市役所,2
