局名,ppb
西部コミュニティセンター,52
国設大阪,49
茨木市役所,50
高石中学校,43
池田市立南畑会館,50
大東市役所,56
府立修徳学院,45
貝塚市消防署,48
島本町役場,45
富田林市役所,54
南海団地,42
泉南市役所,49
緑ケ丘小学校,51
三日市公民館,53
藤井寺市役所,50
岸和田中央公園,51
佐野中学校,49
泉大津市役所,44
豊能町役場,50
此花区役所,47
平尾小学校,48
野中小学校,49
桃谷中学校,49
大宮中学校,50
聖賢小学校,52
清江小学校,47
摂陽中学校,46
今宮中学校,47
九条南小学校,39
茨田北小学校,56
南港中央公園,44
出来島小学校,36
少林寺,51
浜寺,50
三宝,37
若松台,54
石津,51
登美丘,53
深井,50
美原,50
金岡南,53
高石消防署高師浜出張所,30
豊中市千成,48
豊中市千里,44
豊中市役所,45
吹田市垂水,51
吹田市北消防署,49
吹田市高野台,51
東大阪市西保健センター,54
東大阪市六万寺,52
東大阪市環境衛生検査センター,52
楠葉,57
枚方市役所,57
王仁公園,52
高槻北,****
庄所,54
八尾市保健所,54
成田,
寝屋川市役所,53
