局名,ppb
西部コミュニティセンター,6
国設大阪,5
茨木市役所,15
高石中学校,15
池田市立南畑会館,27
大東市役所,9
府立修徳学院,17
貝塚市消防署,23
島本町役場,11
富田林市役所,20
南海団地,36
泉南市役所,31
緑ケ丘小学校,21
三日市公民館,18
藤井寺市役所,16
岸和田中央公園,20
佐野中学校,24
泉大津市役所,18
豊能町役場,10
此花区役所,7
平尾小学校,9
野中小学校,11
桃谷中学校,7
大宮中学校,7
聖賢小学校,4
清江小学校,****
摂陽中学校,10
今宮中学校,****
九条南小学校,2
茨田北小学校,3
南港中央公園,****
出来島小学校,****
少林寺,16
浜寺,12
三宝,15
若松台,28
石津,10
登美丘,22
深井,16
美原,15
金岡南,16
高石消防署高師浜出張所,15
豊中市千成,3
豊中市千里,19
豊中市役所,7
吹田市垂水,13
吹田市北消防署,18
吹田市高野台,5
東大阪市西保健センター,4
東大阪市六万寺,21
東大阪市環境衛生検査センター,3
楠葉,6
枚方市役所,4
王仁公園,10
高槻北,****
庄所,6
八尾市保健所,8
成田,
寝屋川市役所,7
