局名,ppb
西部コミュニティセンター,6
国設大阪,7
茨木市役所,9
高石中学校,13
池田市立南畑会館,20
大東市役所,8
府立修徳学院,9
貝塚市消防署,16
島本町役場,4
富田林市役所,15
南海団地,38
泉南市役所,23
緑ケ丘小学校,16
三日市公民館,14
藤井寺市役所,10
岸和田中央公園,17
佐野中学校,14
泉大津市役所,14
豊能町役場,8
此花区役所,6
平尾小学校,7
野中小学校,8
桃谷中学校,8
大宮中学校,5
聖賢小学校,10
清江小学校,7
摂陽中学校,4
今宮中学校,6
九条南小学校,15
茨田北小学校,6
南港中央公園,2
出来島小学校,8
少林寺,3
浜寺,7
三宝,8
若松台,18
石津,6
登美丘,18
深井,9
美原,4
金岡南,11
高石消防署高師浜出張所,10
豊中市千成,7
豊中市千里,8
豊中市役所,20
吹田市垂水,8
吹田市北消防署,11
吹田市高野台,6
東大阪市西保健センター,8
東大阪市六万寺,7
東大阪市環境衛生検査センター,4
楠葉,4
枚方市役所,6
王仁公園,4
高槻北,****
庄所,7
八尾市保健所,5
成田,
寝屋川市役所,3
