局名,ppb
西部コミュニティセンター,5
国設大阪,4
茨木市役所,14
高石中学校,9
池田市立南畑会館,32
大東市役所,****
府立修徳学院,12
貝塚市消防署,18
島本町役場,9
富田林市役所,12
南海団地,23
泉南市役所,11
緑ケ丘小学校,22
三日市公民館,12
藤井寺市役所,18
岸和田中央公園,16
佐野中学校,5
泉大津市役所,8
豊能町役場,35
此花区役所,2
平尾小学校,5
野中小学校,10
桃谷中学校,5
大宮中学校,6
聖賢小学校,****
清江小学校,5
摂陽中学校,2
今宮中学校,4
九条南小学校,4
茨田北小学校,6
南港中央公園,1
出来島小学校,9
少林寺,9
浜寺,****
三宝,7
若松台,17
石津,14
登美丘,14
深井,8
美原,9
金岡南,16
高石消防署高師浜出張所,9
豊中市千成,9
豊中市千里,17
豊中市役所,15
吹田市垂水,15
吹田市北消防署,15
吹田市高野台,12
東大阪市西保健センター,4
東大阪市六万寺,2
東大阪市環境衛生検査センター,2
楠葉,5
枚方市役所,8
王仁公園,6
高槻北,****
庄所,15
八尾市保健所,2
成田,
寝屋川市役所,12
