局名,ppb
西部コミュニティセンター,46
国設大阪,50
茨木市役所,50
高石中学校,55
池田市立南畑会館,53
大東市役所,53
府立修徳学院,****
貝塚市消防署,64
島本町役場,47
富田林市役所,60
南海団地,61
泉南市役所,64
緑ケ丘小学校,62
三日市公民館,59
藤井寺市役所,53
岸和田中央公園,66
佐野中学校,65
泉大津市役所,58
豊能町役場,51
此花区役所,52
平尾小学校,46
野中小学校,45
桃谷中学校,52
大宮中学校,52
聖賢小学校,52
清江小学校,51
摂陽中学校,49
今宮中学校,48
九条南小学校,46
茨田北小学校,51
南港中央公園,43
出来島小学校,32
少林寺,59
浜寺,59
三宝,52
若松台,60
石津,51
登美丘,60
深井,59
美原,47
金岡南,55
高石消防署高師浜出張所,48
豊中市千成,52
豊中市千里,51
豊中市役所,49
吹田市垂水,49
吹田市北消防署,56
吹田市高野台,53
東大阪市西保健センター,54
東大阪市六万寺,51
東大阪市環境衛生検査センター,45
楠葉,53
枚方市役所,53
王仁公園,52
高槻北,****
庄所,54
八尾市保健所,52
成田,
寝屋川市役所,48
