局名,ppb
西部コミュニティセンター,52
国設大阪,50
茨木市役所,50
高石中学校,53
池田市立南畑会館,55
大東市役所,54
府立修徳学院,46
貝塚市消防署,48
島本町役場,52
富田林市役所,59
南海団地,40
泉南市役所,45
緑ケ丘小学校,52
三日市公民館,61
藤井寺市役所,54
岸和田中央公園,51
佐野中学校,43
泉大津市役所,48
豊能町役場,56
此花区役所,51
平尾小学校,50
野中小学校,52
桃谷中学校,50
大宮中学校,53
聖賢小学校,51
清江小学校,49
摂陽中学校,49
今宮中学校,54
九条南小学校,50
茨田北小学校,54
南港中央公園,42
出来島小学校,32
少林寺,47
浜寺,55
三宝,47
若松台,54
石津,52
登美丘,50
深井,49
美原,46
金岡南,49
高石消防署高師浜出張所,48
豊中市千成,54
豊中市千里,50
豊中市役所,48
吹田市垂水,54
吹田市北消防署,55
吹田市高野台,54
東大阪市西保健センター,55
東大阪市六万寺,50
東大阪市環境衛生検査センター,52
楠葉,52
枚方市役所,52
王仁公園,50
高槻北,****
庄所,52
八尾市保健所,55
成田,
寝屋川市役所,51
