局名,ppb
西部コミュニティセンター,49
国設大阪,47
茨木市役所,44
高石中学校,45
池田市立南畑会館,50
大東市役所,52
府立修徳学院,51
貝塚市消防署,51
島本町役場,43
富田林市役所,59
南海団地,****
泉南市役所,45
緑ケ丘小学校,54
三日市公民館,53
藤井寺市役所,54
岸和田中央公園,51
佐野中学校,42
泉大津市役所,****
豊能町役場,****
此花区役所,33
平尾小学校,43
野中小学校,48
桃谷中学校,44
大宮中学校,50
聖賢小学校,51
清江小学校,48
摂陽中学校,50
今宮中学校,46
九条南小学校,38
茨田北小学校,48
南港中央公園,39
出来島小学校,22
少林寺,171
浜寺,48
三宝,49
若松台,56
石津,39
登美丘,58
深井,57
美原,47
金岡南,58
高石消防署高師浜出張所,39
豊中市千成,47
豊中市千里,39
豊中市役所,45
吹田市垂水,49
吹田市北消防署,45
吹田市高野台,47
東大阪市西保健センター,52
東大阪市六万寺,54
東大阪市環境衛生検査センター,51
楠葉,45
枚方市役所,48
王仁公園,49
高槻北,****
庄所,48
八尾市保健所,51
成田,
寝屋川市役所,46
