局名,ppb
西部コミュニティセンター,47
国設大阪,52
茨木市役所,48
高石中学校,50
池田市立南畑会館,54
大東市役所,53
府立修徳学院,****
貝塚市消防署,55
島本町役場,47
富田林市役所,58
南海団地,57
泉南市役所,60
緑ケ丘小学校,54
三日市公民館,54
藤井寺市役所,55
岸和田中央公園,55
佐野中学校,****
泉大津市役所,47
豊能町役場,53
此花区役所,46
平尾小学校,51
野中小学校,****
桃谷中学校,52
大宮中学校,53
聖賢小学校,52
清江小学校,49
摂陽中学校,50
今宮中学校,51
九条南小学校,49
茨田北小学校,52
南港中央公園,44
出来島小学校,37
少林寺,50
浜寺,53
三宝,53
若松台,55
石津,51
登美丘,58
深井,56
美原,46
金岡南,52
高石消防署高師浜出張所,42
豊中市千成,55
豊中市千里,51
豊中市役所,52
吹田市垂水,53
吹田市北消防署,57
吹田市高野台,54
東大阪市西保健センター,54
東大阪市六万寺,50
東大阪市環境衛生検査センター,47
楠葉,50
枚方市役所,51
王仁公園,49
高槻北,****
庄所,54
八尾市保健所,51
成田,
寝屋川市役所,48
