局名,ppb
西部コミュニティセンター,16
国設大阪,21
茨木市役所,24
高石中学校,15
池田市立南畑会館,40
大東市役所,29
府立修徳学院,17
貝塚市消防署,16
島本町役場,3
富田林市役所,14
南海団地,22
泉南市役所,23
緑ケ丘小学校,15
三日市公民館,10
藤井寺市役所,11
岸和田中央公園,16
佐野中学校,15
泉大津市役所,18
豊能町役場,13
此花区役所,21
平尾小学校,24
野中小学校,28
桃谷中学校,18
大宮中学校,16
聖賢小学校,18
清江小学校,****
摂陽中学校,3
今宮中学校,****
九条南小学校,20
茨田北小学校,13
南港中央公園,****
出来島小学校,****
少林寺,9
浜寺,13
三宝,10
若松台,19
石津,14
登美丘,20
深井,13
美原,5
金岡南,18
高石消防署高師浜出張所,15
豊中市千成,24
豊中市千里,18
豊中市役所,18
吹田市垂水,33
吹田市北消防署,29
吹田市高野台,28
東大阪市西保健センター,18
東大阪市六万寺,28
東大阪市環境衛生検査センター,18
楠葉,14
枚方市役所,14
王仁公園,21
高槻北,****
庄所,15
八尾市保健所,7
成田,
寝屋川市役所,15
