局名,ppb
西部コミュニティセンター,52
国設大阪,36
茨木市役所,44
高石中学校,43
池田市立南畑会館,58
大東市役所,52
府立修徳学院,47
貝塚市消防署,43
島本町役場,52
富田林市役所,59
南海団地,46
泉南市役所,52
緑ケ丘小学校,56
三日市公民館,58
藤井寺市役所,****
岸和田中央公園,55
佐野中学校,46
泉大津市役所,41
豊能町役場,58
此花区役所,38
平尾小学校,34
野中小学校,51
桃谷中学校,39
大宮中学校,53
聖賢小学校,38
清江小学校,29
摂陽中学校,49
今宮中学校,31
九条南小学校,31
茨田北小学校,****
南港中央公園,35
出来島小学校,23
少林寺,36
浜寺,42
三宝,30
若松台,59
石津,35
登美丘,57
深井,52
美原,48
金岡南,49
高石消防署高師浜出張所,40
豊中市千成,49
豊中市千里,43
豊中市役所,46
吹田市垂水,53
吹田市北消防署,52
吹田市高野台,50
東大阪市西保健センター,56
東大阪市六万寺,54
東大阪市環境衛生検査センター,52
楠葉,53
枚方市役所,53
王仁公園,54
高槻北,****
庄所,51
八尾市保健所,50
成田,
寝屋川市役所,50
