局名,ppb
西部コミュニティセンター,50
国設大阪,53
茨木市役所,50
高石中学校,54
池田市立南畑会館,54
大東市役所,55
府立修徳学院,****
貝塚市消防署,62
島本町役場,48
富田林市役所,61
南海団地,58
泉南市役所,65
緑ケ丘小学校,62
三日市公民館,59
藤井寺市役所,56
岸和田中央公園,65
佐野中学校,61
泉大津市役所,58
豊能町役場,53
此花区役所,53
平尾小学校,47
野中小学校,50
桃谷中学校,55
大宮中学校,53
聖賢小学校,54
清江小学校,52
摂陽中学校,51
今宮中学校,49
九条南小学校,46
茨田北小学校,54
南港中央公園,49
出来島小学校,28
少林寺,56
浜寺,59
三宝,52
若松台,61
石津,55
登美丘,63
深井,59
美原,47
金岡南,55
高石消防署高師浜出張所,44
豊中市千成,54
豊中市千里,53
豊中市役所,50
吹田市垂水,50
吹田市北消防署,57
吹田市高野台,54
東大阪市西保健センター,57
東大阪市六万寺,55
東大阪市環境衛生検査センター,55
楠葉,53
枚方市役所,53
王仁公園,53
高槻北,****
庄所,56
八尾市保健所,56
成田,
寝屋川市役所,49
