局名,ppb
西部コミュニティセンター,6
国設大阪,6
茨木市役所,4
高石中学校,6
池田市立南畑会館,6
大東市役所,3
府立修徳学院,18
貝塚市消防署,8
島本町役場,0
富田林市役所,7
南海団地,30
泉南市役所,12
緑ケ丘小学校,4
三日市公民館,8
藤井寺市役所,15
岸和田中央公園,5
佐野中学校,5
泉大津市役所,4
豊能町役場,7
此花区役所,2
平尾小学校,7
野中小学校,6
桃谷中学校,6
大宮中学校,4
聖賢小学校,6
清江小学校,4
摂陽中学校,3
今宮中学校,5
九条南小学校,7
茨田北小学校,5
南港中央公園,3
出来島小学校,3
少林寺,5
浜寺,9
三宝,4
若松台,5
石津,6
登美丘,5
深井,3
美原,1
金岡南,7
高石消防署高師浜出張所,5
豊中市千成,5
豊中市千里,5
豊中市役所,2
吹田市垂水,8
吹田市北消防署,3
吹田市高野台,3
東大阪市西保健センター,4
東大阪市六万寺,7
東大阪市環境衛生検査センター,2
楠葉,1
枚方市役所,4
王仁公園,10
高槻北,****
庄所,3
八尾市保健所,1
成田,
寝屋川市役所,7
