局名,ppb
西部コミュニティセンター,2
国設大阪,13
茨木市役所,5
高石中学校,18
池田市立南畑会館,9
大東市役所,5
府立修徳学院,17
貝塚市消防署,29
島本町役場,9
富田林市役所,25
南海団地,38
泉南市役所,39
緑ケ丘小学校,23
三日市公民館,19
藤井寺市役所,17
岸和田中央公園,16
佐野中学校,25
泉大津市役所,20
豊能町役場,4
此花区役所,4
平尾小学校,8
野中小学校,3
桃谷中学校,10
大宮中学校,2
聖賢小学校,10
清江小学校,****
摂陽中学校,13
今宮中学校,****
九条南小学校,1
茨田北小学校,3
南港中央公園,****
出来島小学校,****
少林寺,13
浜寺,20
三宝,3
若松台,27
石津,16
登美丘,24
深井,20
美原,12
金岡南,14
高石消防署高師浜出張所,15
豊中市千成,2
豊中市千里,6
豊中市役所,2
吹田市垂水,4
吹田市北消防署,6
吹田市高野台,1
東大阪市西保健センター,17
東大阪市六万寺,11
東大阪市環境衛生検査センター,9
楠葉,4
枚方市役所,2
王仁公園,9
高槻北,****
庄所,6
八尾市保健所,7
成田,
寝屋川市役所,2
