局名,ppb
西部コミュニティセンター,45
国設大阪,
茨木市役所,47
高石中学校,43
池田市立南畑会館,51
大東市役所,54
府立修徳学院,56
貝塚市消防署,50
島本町役場,46
富田林市役所,68
南海団地,54
泉南市役所,63
緑ケ丘小学校,63
三日市公民館,66
藤井寺市役所,57
岸和田中央公園,51
佐野中学校,57
泉大津市役所,42
豊能町役場,51
此花区役所,36
平尾小学校,26
野中小学校,50
桃谷中学校,49
大宮中学校,49
聖賢小学校,50
清江小学校,34
摂陽中学校,49
今宮中学校,44
九条南小学校,37
茨田北小学校,51
南港中央公園,28
出来島小学校,30
少林寺,38
浜寺,45
三宝,40
若松台,64
石津,39
登美丘,60
深井,58
美原,51
金岡南,59
高石消防署高師浜出張所,36
豊中市千成,50
豊中市千里,47
豊中市役所,46
吹田市垂水,50
吹田市北消防署,51
吹田市高野台,51
東大阪市西保健センター,55
東大阪市六万寺,54
東大阪市環境衛生検査センター,50
楠葉,49
枚方市役所,50
王仁公園,53
高槻北,****
庄所,51
八尾市保健所,55
成田,
寝屋川市役所,47
