局名,ppb
西部コミュニティセンター,54
国設大阪,48
茨木市役所,46
高石中学校,51
池田市立南畑会館,48
大東市役所,51
府立修徳学院,47
貝塚市消防署,54
島本町役場,42
富田林市役所,58
南海団地,53
泉南市役所,57
緑ケ丘小学校,58
三日市公民館,55
藤井寺市役所,54
岸和田中央公園,56
佐野中学校,55
泉大津市役所,49
豊能町役場,48
此花区役所,39
平尾小学校,47
野中小学校,46
桃谷中学校,51
大宮中学校,54
聖賢小学校,57
清江小学校,49
摂陽中学校,50
今宮中学校,49
九条南小学校,45
茨田北小学校,57
南港中央公園,48
出来島小学校,32
少林寺,54
浜寺,53
三宝,47
若松台,57
石津,54
登美丘,57
深井,55
美原,45
金岡南,53
高石消防署高師浜出張所,46
豊中市千成,46
豊中市千里,45
豊中市役所,46
吹田市垂水,51
吹田市北消防署,50
吹田市高野台,52
東大阪市西保健センター,56
東大阪市六万寺,50
東大阪市環境衛生検査センター,56
楠葉,45
枚方市役所,47
王仁公園,45
高槻北,****
庄所,48
八尾市保健所,52
成田,
寝屋川市役所,44
