局名,ppb
西部コミュニティセンター,42
国設大阪,42
茨木市役所,33
高石中学校,47
池田市立南畑会館,****
大東市役所,48
府立修徳学院,37
貝塚市消防署,53
島本町役場,43
富田林市役所,59
南海団地,53
泉南市役所,56
緑ケ丘小学校,55
三日市公民館,56
藤井寺市役所,57
岸和田中央公園,56
佐野中学校,51
泉大津市役所,51
豊能町役場,50
此花区役所,41
平尾小学校,47
野中小学校,42
桃谷中学校,49
大宮中学校,42
聖賢小学校,41
清江小学校,50
摂陽中学校,47
今宮中学校,46
九条南小学校,42
茨田北小学校,49
南港中央公園,48
出来島小学校,28
少林寺,50
浜寺,53
三宝,44
若松台,56
石津,52
登美丘,57
深井,54
美原,49
金岡南,52
高石消防署高師浜出張所,42
豊中市千成,41
豊中市千里,38
豊中市役所,40
吹田市垂水,44
吹田市北消防署,45
吹田市高野台,45
東大阪市西保健センター,51
東大阪市六万寺,52
東大阪市環境衛生検査センター,49
楠葉,47
枚方市役所,47
王仁公園,48
高槻北,****
庄所,42
八尾市保健所,53
成田,
寝屋川市役所,40
