局名,ppb
西部コミュニティセンター,18
国設大阪,15
茨木市役所,18
高石中学校,15
池田市立南畑会館,25
大東市役所,13
府立修徳学院,14
貝塚市消防署,21
島本町役場,9
富田林市役所,21
南海団地,31
泉南市役所,25
緑ケ丘小学校,21
三日市公民館,16
藤井寺市役所,19
岸和田中央公園,17
佐野中学校,18
泉大津市役所,19
豊能町役場,12
此花区役所,9
平尾小学校,9
野中小学校,24
桃谷中学校,13
大宮中学校,24
聖賢小学校,13
清江小学校,13
摂陽中学校,9
今宮中学校,18
九条南小学校,8
茨田北小学校,13
南港中央公園,1
出来島小学校,19
少林寺,14
浜寺,16
三宝,6
若松台,25
石津,18
登美丘,27
深井,11
美原,10
金岡南,20
高石消防署高師浜出張所,13
豊中市千成,20
豊中市千里,6
豊中市役所,18
吹田市垂水,25
吹田市北消防署,23
吹田市高野台,13
東大阪市西保健センター,11
東大阪市六万寺,14
東大阪市環境衛生検査センター,6
楠葉,9
枚方市役所,14
王仁公園,16
高槻北,****
庄所,7
八尾市保健所,16
成田,
寝屋川市役所,8
